,genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
4569,ITPR2,False,Epithelial cells,Mesoderm,True,0.0,0.00569981,True,0.258065,0.0174232,9606,Epithelium,0.016
4570,ITPR2,True,Oligodendrocytes,Ectoderm,True,0.0,0.005689,True,0.155496,0.0109846,9606,Brain,0.016
4571,THRSP,False,Epithelial cells,Mesoderm,True,0.0,0.000316656,True,0.0,0.0,9606,Epithelium,0.019
4572,PLA2G4A,False,Epithelial cells,Mesoderm,True,0.0,0.000316656,True,0.16129,0.0081651,9606,Epithelium,0.007
4573,SLC25A48,False,Epithelial cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Epithelium,0.001
4574,Q8BZ89,False,Epithelial cells,Mesoderm,False,,,True,,,10090,Epithelium,0.009
4575,Q9ERQ3,False,Epithelial cells,Mesoderm,False,,,True,,,10090,Epithelium,0.021
4576,PLEKHS1,False,Epithelial cells,Mesoderm,True,0.0,0.00221659,True,0.193548,0.000385753,9606,Epithelium,0.001
4577,CDKL1,False,Epithelial cells,Mesoderm,True,0.0,0.0,True,0.16129,0.00199306,9606,Epithelium,0.002
4578,MECOM,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.0194236,True,0.03125,0.00938726,9606,Bone,0.011
4579,MECOM,False,Epithelial cells,Mesoderm,True,0.0,0.0196327,True,0.290323,0.00887232,9606,Epithelium,0.011
4580,MSX1,False,Epithelial cells,Mesoderm,True,0.0,0.0250158,True,0.258065,0.0127298,9606,Epithelium,0.015
4581,MSX1,True,Pericytes,Mesoderm,True,0.0,0.0248038,True,0.00413223,0.0133611,9606,Vasculature,0.015
4582,RNF128,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00156642,True,0.0,0.0,9606,Olfactory system,0.024
4583,RNF128,False,Epithelial cells,Mesoderm,True,0.0,0.00158328,True,0.0,0.0,9606,Epithelium,0.024
4584,RNF128,True,Mast cells,Mesoderm,True,0.0,0.00157035,True,0.0,0.0,9606,Immune system,0.024
4585,ANLN,True,Oligodendrocytes,Ectoderm,True,0.857143,0.0129583,True,0.261394,0.0111193,9606,Brain,0.023
4586,ANLN,False,Epithelial cells,Mesoderm,True,0.0,0.0205826,True,0.16129,0.0228237,9606,Epithelium,0.023
4587,KNL1,False,Epithelial cells,Mesoderm,False,0.0,0.0,False,0.225806,0.0423685,9606,Epithelium,0.034
4588,CKAP2,False,Epithelial cells,Mesoderm,True,0.0,0.0794807,True,0.225806,0.0216022,9606,Epithelium,0.033
4589,HMMR,False,Epithelial cells,Mesoderm,True,0.0,0.0414819,True,0.290323,0.0459046,9606,Epithelium,0.046
4590,KIF15,False,Epithelial cells,Mesoderm,True,0.0,0.019316,True,0.322581,0.022888,9606,Epithelium,0.022
4591,CKAP2L,False,Epithelial cells,Mesoderm,True,0.0,0.0126662,True,0.354839,0.0201234,9606,Epithelium,0.019
4592,KIF20B,False,Epithelial cells,Mesoderm,True,0.0,0.0782141,True,0.354839,0.0331105,9606,Epithelium,0.043
4593,HIRIP3,False,Epithelial cells,Mesoderm,True,0.0,0.0319823,True,0.322581,0.0352964,9606,Epithelium,0.035
4594,INCENP,False,Epithelial cells,Mesoderm,True,0.0,0.0,True,0.387097,0.0576701,9606,Epithelium,0.047
4595,KIF23,False,Epithelial cells,Mesoderm,True,0.0,0.0183661,True,0.419355,0.0344606,9606,Epithelium,0.032
4596,PRC1,False,Epithelial cells,Mesoderm,True,0.0,0.0554148,True,0.387097,0.0376109,9606,Epithelium,0.043
4597,ECT2,False,Epithelial cells,Mesoderm,True,0.0,0.0104497,True,0.0645161,0.0147872,9606,Epithelium,0.015
4598,CXCL10,True,Monocytes,Mesoderm,True,0.461538,0.00631712,True,1.0,0.00872802,9606,Immune system,0.009
4599,CXCL10,False,Epithelial cells,Mesoderm,True,0.0,0.010133,True,0.0,0.00893661,9606,Epithelium,0.009
4600,CXCL10,False,Leydig cells,Mesoderm,True,0.0,0.0100313,True,0.0,0.00892513,9606,Reproductive,0.009
4601,CCL20,True,Microfold cells,Endoderm,True,0.0,0.0260025,True,0.0,0.0008983,9606,GI tract,0.005
4602,CCL20,False,Epithelial cells,Mesoderm,True,0.147059,0.0246992,True,0.0,0.00090009,9606,Epithelium,0.005
4603,CCL20,True,T cells,Mesoderm,True,0.0395257,0.0248384,True,0.0,0.000910806,9606,Immune system,0.005
4604,ALOX15,False,Epithelial cells,Mesoderm,True,0.0,0.00474984,True,0.0,0.00180018,9606,Epithelium,0.002
4605,F5,False,Epithelial cells,Mesoderm,True,0.0,0.00253325,True,0.0,0.00282885,9606,Epithelium,0.003
4606,F5,True,Platelets,Mesoderm,True,0.0,0.00250941,True,0.666667,0.00269542,9606,Blood,0.003
4607,EMILIN2,False,Epithelial cells,Mesoderm,True,0.0,0.0177327,True,0.0,0.0163302,9606,Epithelium,0.017
4608,P04918,False,Epithelial cells,Mesoderm,False,,,True,,,10090,Epithelium,0.006
4609,Q9CQK8,False,Epithelial cells,Mesoderm,False,,,True,,,10090,Epithelium,0.007
4610,Q9CQK8,False,Foveolar cells,Endoderm,False,,,True,,,10090,GI tract,0.007
4611,SPTSSB,True,Epsilon cells,Endoderm,True,0.0,0.00219298,True,0.0,0.0,9606,Pancreas,0.005
4612,SPTSSB,False,Epithelial cells,Mesoderm,True,0.0,0.00221659,True,0.0,0.0,9606,Epithelium,0.005
4613,FMO5,False,Epithelial cells,Mesoderm,True,0.0,0.00284991,True,0.16129,0.00597917,9606,Epithelium,0.005
4614,IVL,True,Urothelial cells,Mesoderm,True,0.0,0.000313283,True,1.0,0.00141198,9606,Urinary bladder,0.001
4615,IVL,False,Epithelial cells,Mesoderm,True,0.0,0.000316656,True,0.16129,0.00135013,9606,Epithelium,0.001
4616,IVL,True,Keratinocytes,Mesoderm,True,0.1,0.0,True,0.0458716,0.00135694,9606,Skin,0.001
4617,VSIG2,False,Epithelial cells,Mesoderm,True,0.617647,0.0167828,True,0.0,0.0,9606,Epithelium,0.008
4618,AQP3,False,Goblet cells,Endoderm,True,0.176471,0.0705512,True,0.0,0.0159445,9606,GI tract,0.025
4619,AQP3,True,Hepatocytes,Endoderm,True,0.135135,0.0703645,True,0.0,0.0159537,9606,Liver,0.025
4620,AQP3,True,Keratinocytes,Mesoderm,True,0.6,0.0694532,True,0.798165,0.0104032,9606,Skin,0.025
4621,AQP3,True,Principal cells,Mesoderm,True,0.0,0.0711153,True,1.0,0.0154705,9606,Kidney,0.025
4622,AQP3,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0711153,True,0.0,0.0159475,9606,Lungs,0.025
4623,AQP3,True,Luminal epithelial cells,Ectoderm,True,0.866667,0.0673591,True,0.461538,0.0155407,9606,Mammary gland,0.025
4624,AQP3,False,Epithelial cells,Mesoderm,True,0.0588235,0.0712476,True,0.129032,0.0156873,9606,Epithelium,0.025
4625,AQP3,True,Gamma (PP) cells,Endoderm,True,0.714286,0.0697017,True,0.0,0.0159127,9606,Pancreas,0.025
4626,PAQR5,False,Epithelial cells,Mesoderm,True,0.0,0.000633312,True,0.129032,0.0157516,9606,Epithelium,0.013
4627,OCLN,True,Epithelial cells,Mesoderm,True,0.0,0.000316656,True,0.0322581,0.0160087,9606,Epithelium,0.013
4628,OCLN,True,Sertoli cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.0160803,9606,Reproductive,0.013
4629,ANXA13,True,Epsilon cells,Endoderm,True,0.0,0.00156642,True,0.0,0.0153353,9606,Pancreas,0.013
4630,ANXA13,False,Hepatocytes,Endoderm,True,0.027027,0.00126783,True,0.0,0.0153747,9606,Liver,0.013
4631,HMGCS2,True,Epsilon cells,Endoderm,True,0.0,0.0134712,True,0.0,0.0232275,9606,Pancreas,0.021
4632,OLFML3,True,Hepatic stellate cells,Endoderm,True,0.5,0.030721,True,0.0,0.0580761,9606,Liver,0.053
4633,OLFML3,True,Microglia,Ectoderm,True,0.0,0.031015,True,0.8,0.0365137,9606,Brain,0.053
4634,OLFML3,True,Epsilon cells,Endoderm,True,0.0,0.031015,True,0.0,0.0580687,9606,Pancreas,0.053
4635,ASGR1,True,Epsilon cells,Endoderm,True,0.0,0.0147243,True,0.0,0.00198909,9606,Pancreas,0.004
4636,ASGR1,True,Hepatocytes,Endoderm,True,0.351351,0.0107765,True,0.6,0.000450306,9606,Liver,0.004
4637,ASGR1,False,Follicular cells,Endoderm,True,0.0,0.0147243,True,1.0,0.001861,9606,Thyroid,0.004
4638,COX6A2,True,Epsilon cells,Endoderm,True,0.0,0.000313283,True,0.0,0.0130895,9606,Pancreas,0.011
4639,NPY1R,True,Epsilon cells,Endoderm,True,0.0,0.000313283,True,0.0,0.00288739,9606,Pancreas,0.002
4640,FAXDC2,True,Epsilon cells,Endoderm,True,0.0,0.0018797,False,0.0,0.0,9606,Pancreas,0.0
4641,SLC7A9,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Pancreas,0.006
4642,GRAMD2A,True,Pulmonary alveolar type I cells,Endoderm,False,0.0,0.0,True,0.676471,0.000643045,9606,Lungs,0.002
4643,GRAMD2A,True,Epsilon cells,Endoderm,False,0.0,0.0,True,0.0,0.00211742,9606,Pancreas,0.002
4644,C2orf54,True,Epsilon cells,Endoderm,True,0.0,0.0,False,0.0,0.0,9606,Pancreas,0.0
4645,GHRLOS,True,Epsilon cells,Endoderm,True,,,False,,,10090,Pancreas,0.0
4646,BHMT,True,Epsilon cells,Endoderm,True,0.0,0.00219298,True,0.0,0.00346487,9606,Pancreas,0.003
4647,BHMT,False,Luteal cells,Mesoderm,True,0.0,0.00219298,True,0.666667,0.00333718,9606,Reproductive,0.003
4648,OPRK1,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.000705807,9606,Pancreas,0.001
4649,PTGER4,True,Epsilon cells,Endoderm,True,0.0,0.0134712,True,0.0,0.00391402,9606,Pancreas,0.005
4650,EYA4,True,Epsilon cells,Endoderm,True,0.0,0.00156642,True,0.0,0.00237408,9606,Pancreas,0.002
4651,XYLB,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Pancreas,0.001
4652,ELOVL2,True,Epsilon cells,Endoderm,True,0.0,0.00093985,True,0.0,0.00295156,9606,Pancreas,0.003
4653,AFF3,True,Epsilon cells,Endoderm,True,0.0,0.00595238,True,0.0,0.00680141,9606,Pancreas,0.006
4654,CORIN,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.00102663,9606,Pancreas,0.001
4655,HRH2,True,Epsilon cells,Endoderm,True,0.0,0.0037594,True,0.0,6.41643e-05,9606,Pancreas,0.001
4656,CALCR,True,Epsilon cells,Endoderm,True,0.0,0.000313283,True,0.0,0.000384986,9606,Pancreas,0.0
4657,CALCR,True,Satellite cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.000385159,9606,Skeletal muscle,0.0
4658,SLC6A16,True,Epsilon cells,Endoderm,True,0.0,0.0178571,True,0.0,0.0,9606,Pancreas,0.004
4659,PCSK6,True,Fibroblasts,Mesoderm,True,0.0,0.0,True,0.108597,0.00561315,9606,Connective tissue,0.007
4660,PCSK6,False,Mesothelial cells,Mesoderm,True,0.0,0.0,True,0.1,0.00835744,9606,Epithelium,0.007
4661,PCSK6,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.00853385,9606,Pancreas,0.007
4662,ADAMTS6,True,Epsilon cells,Endoderm,True,0.0,0.00657895,True,0.0,0.0,9606,Pancreas,0.001
4663,COL22A1,True,Epsilon cells,Endoderm,True,0.0,0.0018797,True,0.0,0.00384986,9606,Pancreas,0.003
4664,FAM124A,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.00256657,9606,Pancreas,0.002
4665,COL12A1,True,Fibroblasts,Mesoderm,True,0.036036,0.00454398,True,0.230769,0.00633956,9606,Connective tissue,0.013
4666,COL12A1,True,Osteoblasts,Mesoderm,True,0.0,0.0056391,True,0.459459,0.0116414,9606,Bone,0.013
4667,COL12A1,True,Epsilon cells,Endoderm,True,0.0,0.0056391,True,0.0,0.0127045,9606,Pancreas,0.013
4668,CD109,False,Myoepithelial cells,Mesoderm,True,0.0,0.00219505,True,0.0,0.00637681,9606,Smooth muscle,0.006
4669,CD109,True,Platelets,Mesoderm,True,0.0,0.00219573,True,0.0,0.00635348,9606,Blood,0.006
4670,CD109,True,Epsilon cells,Endoderm,True,0.0,0.00219298,True,0.0,0.00635226,9606,Pancreas,0.006
4671,THSD4,True,Epsilon cells,Endoderm,True,0.0,0.00689223,True,0.0,0.0,9606,Pancreas,0.004
4672,Q99N10,True,Epsilon cells,Endoderm,False,0.0,0.0,True,0.0,0.00725056,10090,Pancreas,0.006
4673,VTN,True,Meningeal cells,Ectoderm,True,0.0,0.00971178,True,0.0,0.0,9606,Brain,0.029
4674,VTN,True,Fibroblasts,Mesoderm,True,0.036036,0.00876339,True,0.0,0.0,9606,Connective tissue,0.029
4675,VTN,True,Pericytes,Mesoderm,True,0.0,0.00973312,True,0.0,0.0,9606,Vasculature,0.029
4676,VTN,True,Epsilon cells,Endoderm,True,0.0,0.00971178,True,0.0,0.0,9606,Pancreas,0.029
4677,APOH,True,Epsilon cells,Endoderm,True,0.0,0.00783208,True,0.0,0.00340071,9606,Pancreas,0.004
4678,APOH,True,Hepatocytes,Endoderm,True,0.594595,0.000950872,True,0.9,0.0010936,9606,Liver,0.004
4679,S100A6,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.659774,True,0.0,0.0,9606,Brain,0.317
4680,S100A6,True,Epsilon cells,Endoderm,True,0.0,0.659774,True,0.0,0.0,9606,Pancreas,0.317
4681,KRT8,True,Merkel cells,Mesoderm,True,0.0,0.211153,True,0.0,0.0931023,9606,Skin,0.12
4682,KRT8,True,Epsilon cells,Endoderm,True,0.0,0.211153,True,0.0,0.0931023,9606,Pancreas,0.12
4683,KRT8,True,Hepatoblasts,Endoderm,True,0.0,0.211153,True,0.0,0.0931023,9606,Liver,0.12
4684,KRT8,True,Luminal epithelial cells,Ectoderm,True,0.933333,0.207743,True,1.0,0.0923452,9606,Mammary gland,0.12
4685,KRT8,True,Mammary epithelial cells,Mesoderm,True,1.0,0.210658,True,1.0,0.0912948,9606,Mammary gland,0.12
4686,CGA,True,Erythroblasts,Mesoderm,True,0.0,0.00845865,True,0.0,0.00147578,9606,Blood,0.003
4687,CGA,False,Interneurons,Ectoderm,True,0.0,0.00845865,True,0.0427807,0.000974152,9606,Brain,0.003
4688,KLF1,False,Erythroblasts,Mesoderm,True,0.0,0.0253759,True,0.0,0.00641643,9606,Blood,0.009
4689,KLF1,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.438596,0.0019861,True,0.240506,0.00280167,9606,Blood,0.009
4690,BPGM,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.538012,0.0182059,True,0.662447,0.060073,9606,Blood,0.063
4691,BPGM,True,Erythroblasts,Mesoderm,True,0.0,0.0460526,True,0.0,0.0692332,9606,Blood,0.063
4692,EPOR,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.245614,0.00165508,True,0.151899,0.000195465,9606,Blood,0.004
4693,EPOR,True,Satellite glial cells,Ectoderm,True,0.0,0.0147243,True,0.0,0.00250241,9606,Brain,0.004
4694,EPOR,True,Megakaryocytes,Mesoderm,True,0.0,0.0147243,True,0.0,0.00250241,9606,Immune system,0.004
4695,EPOR,True,Erythroblasts,Mesoderm,True,0.0,0.0147243,True,0.0,0.00250241,9606,Blood,0.004
4696,IGBP1,True,Erythroblasts,Mesoderm,True,0.0,0.128759,True,0.0,0.0712223,9606,Blood,0.089
4697,TFR2,True,Hepatocytes,Endoderm,True,0.027027,0.00760697,True,0.0,0.0,9606,Liver,0.003
4698,TFR2,True,Erythroblasts,Mesoderm,True,0.0,0.00783208,True,0.0,0.0,9606,Blood,0.003
4699,GYPA,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.497076,0.000662032,True,0.49789,0.000651551,9606,Blood,0.011
4700,GYPA,True,Erythroblasts,Mesoderm,True,0.0,0.0272556,True,0.0,0.00821303,9606,Blood,0.011
4701,LMNB1,True,Erythroblasts,Mesoderm,True,0.0,0.037594,True,0.0,0.161052,9606,Blood,0.138
4702,LRP8,True,Neuroblasts,Ectoderm,True,0.0,0.00125313,True,0.0,0.0367685,9606,Brain,0.029
4703,LRP8,True,Erythroblasts,Mesoderm,True,0.0,0.00125313,True,0.0,0.0367661,9606,Blood,0.029
4704,GRSF1,True,Erythroblasts,Mesoderm,True,0.0,0.106516,True,0.0,0.0408726,9606,Blood,0.056
4705,USE1,True,Erythroblasts,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Blood,0.015
4706,CFP,True,Erythroblasts,Mesoderm,True,0.0,0.035401,True,0.0,0.034777,9606,Blood,0.035
4707,CFP,False,Neutrophils,Mesoderm,True,0.0,0.0355458,True,0.156997,0.0324353,9606,Immune system,0.035
4708,CFP,False,Monocytes,Mesoderm,True,,,True,,,9606,Immune system,0.035
4709,CFP,False,Mast cells,Mesoderm,True,0.0,0.03549,True,0.315789,0.0340902,9606,Immune system,0.035
4710,LMO2,True,Erythroblasts,Mesoderm,True,0.0,0.018797,True,0.0,0.0841835,9606,Blood,0.072
4711,GATA1,True,Megakaryocytes,Mesoderm,True,0.0,0.0178571,True,0.0,0.00590311,9606,Immune system,0.008
4712,GATA1,True,Sertoli cells,Mesoderm,True,0.0,0.0178571,True,0.0,0.00591754,9606,Reproductive,0.008
4713,GATA1,True,Erythroblasts,Mesoderm,True,0.0,0.0178571,True,0.0,0.00590311,9606,Blood,0.008
4714,TAL1,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.00657895,True,0.0,0.0,9606,Bone,0.004
4715,TAL1,False,Hemangioblasts,Zygote,True,0.0,0.00657895,True,0.0,0.0,9606,Embryo,0.004
4716,TAL1,True,Erythroblasts,Mesoderm,True,0.0,0.00657895,True,0.0,0.0,9606,Blood,0.004
4717,KMT5A,True,Erythroblasts,Mesoderm,True,0.0,0.0103383,False,0.0,0.0,9606,Blood,0.002
4718,PIEZO1,False,Mammary epithelial cells,Mesoderm,True,0.0,0.0163009,True,0.354839,0.00758647,9606,Mammary gland,0.01
4719,PIEZO1,True,Urothelial cells,Mesoderm,True,0.0,0.0162907,True,0.25,0.00821513,9606,Urinary bladder,0.01
4720,PIEZO1,True,Erythroblasts,Mesoderm,True,0.0,0.0162907,True,0.0,0.00827719,9606,Blood,0.01
4721,E9Q223,True,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.953587,0.141973,10090,Blood,0.124
4722,A8DUK4,True,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.953587,0.141973,10090,Blood,0.124
4723,ALAS2,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.842105,0.000662032,True,0.675106,0.00462601,9606,Blood,0.019
4724,HEXA,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0,0.0456802,True,0.0337553,0.164451,9606,Blood,0.141
4725,CCNA2,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.152047,0.0344257,True,0.181435,0.0721918,9606,Blood,0.069
4726,PKLR,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0116959,0.0,True,0.0,0.000521241,9606,Blood,0.0
4727,HBB,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.959064,0.129096,False,0.0,0.0,9606,Blood,0.03
4728,HBA2,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,1.0,0.132406,False,0.0,0.0,9606,Blood,0.03
4729,HBA2,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.994152,0.10427,False,0.0,0.0,9606,Blood,0.025
4730,HBG1,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.157895,0.00959947,False,0.0,0.0,9606,Blood,0.003
4731,HBG2,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.134503,0.020192,False,0.0,0.0,9606,Blood,0.004
4732,THBS1,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0,0.0549487,True,0.0,0.0,9606,Blood,0.04
4733,THBS1,True,Platelets,Mesoderm,True,0.25,0.0517566,True,0.0,0.0,9606,Blood,0.04
4734,THBS1,False,Salivary mucous cells,Ectoderm,True,0.666667,0.0514268,True,0.0,0.0,9606,Oral cavity,0.04
4735,THBS1,True,Loop of Henle cells,Mesoderm,True,1.0,0.0517079,True,0.0,0.0,9606,Kidney,0.04
4736,GYPB,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.561404,0.000331016,False,0.0,0.0,9606,Blood,0.005
4737,AHSP,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.900585,0.0158888,False,0.0,0.0,9606,Blood,0.01
4738,HBM,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.900585,0.0122476,False,0.0,0.0,9606,Blood,0.01
4739,FECH,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.660819,0.00331016,True,0.881857,0.0286682,9606,Blood,0.04
4740,DCAF12,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.415205,0.040053,True,0.177215,0.0343367,9606,Blood,0.039
4741,HBD,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.894737,0.0546177,False,0.0,0.0,9606,Blood,0.016
4742,HEMGN,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.608187,0.0139027,True,0.206751,0.00143341,9606,Blood,0.011
4743,HMBS,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.51462,0.0294604,True,0.308017,0.0364868,9606,Blood,0.046
4744,NCOA4,True,Platelets,Mesoderm,True,1.0,0.0934755,True,0.0,0.00346554,9606,Blood,0.02
4745,NCOA4,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.643275,0.0635551,True,0.0,0.00351837,9606,Blood,0.02
4746,RBM38,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.105263,0.020523,True,0.0,0.0,9606,Blood,0.01
4747,UBB,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0,0.00529626,True,0.0,0.0,9606,Blood,0.022
4748,TMCC2,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.134503,0.0,True,0.0,0.0,9606,Blood,0.014
4749,SLC4A1,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.619883,0.000662032,True,0.0,0.0,9606,Blood,0.009
4750,SLC4A1,True,Intercalated cells,Mesoderm,True,0.0,0.0338346,True,0.0,0.0,9606,Kidney,0.009
4751,SLC25A39,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.871345,0.19232,True,0.0,0.0,9606,Blood,0.108
4752,FOSB,True,Fibroblasts,Mesoderm,True,0.54955,0.189224,True,0.533937,0.101433,9606,Connective tissue,0.125
4753,FOSB,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.116959,0.206554,True,0.0,0.115455,9606,Blood,0.125
4754,HTATSF1,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0935673,0.082423,True,0.092827,0.0666536,9606,Blood,0.07
4755,EPB41,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0292398,0.00463423,True,0.43038,0.026062,9606,Blood,0.027
4756,RSAD2,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.00584795,0.0115856,True,0.0,0.0,9606,Blood,0.011
4757,COX6B2,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0,0.00628931,True,0.177215,0.0416992,9606,Blood,0.038
4758,COX6B2,False,Germ cells,Mesoderm,True,0.0900474,0.0,True,0.853659,0.0351469,9606,Reproductive,0.038
4759,ASNS,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0,0.000993049,True,0.160338,0.0381809,9606,Blood,0.033
4760,C0HKE8,False,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.113924,0.0154418,10090,Blood,0.014
4761,P35175,False,Erythroid-like and erythroid precursor cells,Mesoderm,False,,,True,,,10090,Blood,0.006
4762,ALAD,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.245614,0.00331016,True,0.265823,0.0676961,9606,Blood,0.06
4763,AHSG,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0,0.00364118,True,0.00843882,0.00371384,9606,Blood,0.004
4764,Q91VB8,True,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.962025,0.0780558,10090,Blood,0.074
4765,ERMAP,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0409357,0.0,True,0.219409,0.000586396,9606,Blood,0.003
4766,KCNN4,True,Pyramidal cells,Ectoderm,True,0.0,0.0100251,True,0.0,0.0293891,9606,Brain,0.027
4767,KCNN4,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0409357,0.00827541,True,0.189873,0.026909,9606,Blood,0.027
4768,KCNN4,True,Paneth cells,Endoderm,True,0.0,0.0100251,True,0.125,0.0288939,9606,GI tract,0.027
4769,PAN3,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0760234,0.0443562,True,0.109705,0.102815,9606,Blood,0.093
4770,PFAS,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0,0.000993049,True,0.105485,0.0229346,9606,Blood,0.02
4771,VAMP5,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0175439,0.126448,True,0.0,0.0,9606,Blood,0.067
4772,P04444,False,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.0506329,0.00110764,10090,Blood,0.001
4773,A7M7S6,False,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.0548523,0.00560334,10090,Blood,0.005
4774,Q78PA4,False,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.0548523,0.00560334,10090,Blood,0.005
4775,PNPO,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.00584795,0.00132406,True,0.219409,0.00762314,9606,Blood,0.009
4776,TSPO2,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.22807,0.0,True,0.0,0.0,9606,Blood,0.006
4777,RHD,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.251462,0.0,True,0.0,0.0,9606,Blood,0.006
4778,Q9Z0S4,True,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.227848,0.00013031,10090,Blood,0.003
