,genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
4356,FFAR1,True,Enteroendocrine cells,Endoderm,True,0.0,0.00724866,True,0.030303,0.00147891,9606,GI tract,0.002
4357,FFAR1,True,Mammary epithelial cells,Mesoderm,True,0.0,0.00721003,True,0.0,0.00154301,9606,Mammary gland,0.002
4358,SCT,True,Enteroendocrine cells,Endoderm,True,0.0,0.0122912,True,0.0,0.0,9606,GI tract,0.011
4360,VWA5B2,True,Enteroendocrine cells,Endoderm,True,0.0,0.00189095,True,0.0,0.0,9606,GI tract,0.001
4361,FABP5,True,Microfold cells,Endoderm,True,0.0,0.218358,True,0.0,0.389028,9606,GI tract,0.354
4362,FABP5,True,Enteroendocrine cells,Endoderm,True,0.0,0.219666,True,0.151515,0.389532,9606,GI tract,0.354
4363,RIMBP2,True,Enteroendocrine cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,GI tract,0.005
4364,GIP,True,Enteroendocrine cells,Endoderm,True,0.0,0.0,True,0.0606061,0.00855195,9606,GI tract,0.007
4365,GLP2R,True,Enteroendocrine cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,GI tract,0.0
4366,GAST,True,Enteroendocrine cells,Endoderm,True,0.0,0.00126064,True,0.030303,0.00115741,9606,GI tract,0.001
4367,NTS,True,Enteroendocrine cells,Endoderm,True,0.0,0.00630318,True,0.0,0.00482253,9606,GI tract,0.005
4369,CHGB,True,Enteroendocrine cells,Endoderm,True,0.631579,0.0409707,True,0.484848,0.0851337,9606,GI tract,0.076
4370,CPE,True,Enteroendocrine cells,Endoderm,True,0.631579,0.130161,True,0.757576,0.364648,9606,GI tract,0.317
4371,GHRL,True,Enteroendocrine cells,Endoderm,True,0.0,0.000630318,True,0.181818,0.00340792,9606,GI tract,0.003
4372,GHRL,True,Epsilon cells,Endoderm,True,0.0,0.000626566,True,0.0,0.00378569,9606,Pancreas,0.003
4373,ENPP2,True,Enteroendocrine cells,Endoderm,True,0.0,0.0330917,True,0.030303,0.091178,9606,GI tract,0.08
4374,ENPP2,True,Oligodendrocytes,Ectoderm,True,1.0,0.0243363,True,0.994638,0.045623,9606,Brain,0.08
4375,MC4R,True,Enteroendocrine cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,GI tract,0.0
4376,INSL5,True,Enteroendocrine cells,Endoderm,True,0.0,0.0,True,0.030303,0.000257202,9606,GI tract,0.0
4377,TAS1R2,True,Taste receptor cells,,True,0.0,0.0,True,0.0,0.0,9606,,0.0
4378,TAS1R2,True,Enteroendocrine cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,GI tract,0.0
4379,TAS1R3,True,Taste receptor cells,,True,0.0,0.0,True,0.0,0.0,9606,,0.0
4380,TAS1R3,True,Osteoclasts,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Bone,0.0
4381,TAS1R3,True,Tuft cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,GI tract,0.0
4382,TAS1R3,True,Enteroendocrine cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,GI tract,0.0
4383,GNAT3,True,Enteroendocrine cells,Endoderm,True,0.0,0.0,True,0.0,0.000192901,9606,GI tract,0.0
4384,GNAT3,True,Taste receptor cells,,True,0.0,0.0,True,0.0,0.000192493,9606,,0.0
4385,GNAT3,True,Tuft cells,Endoderm,True,0.0,0.0,True,0.230769,0.0,9606,GI tract,0.0
4386,C3AR1,True,Eosinophils,Mesoderm,True,0.0,0.00626566,True,0.0,0.0265015,9606,Immune system,0.022
4387,C3AR1,True,Macrophages,Mesoderm,True,0.25,0.00534591,True,0.519192,0.010338,9606,Immune system,0.022
4388,C5AR1,True,Osteoblasts,Mesoderm,True,0.0,0.0140977,True,0.0,0.0302933,9606,Bone,0.027
4389,C5AR1,True,Neutrophils,Mesoderm,True,0.0,0.0141554,True,0.31058,0.0248496,9606,Immune system,0.027
4390,C5AR1,True,Microglia,Ectoderm,True,0.0,0.0140977,True,0.111364,0.027864,9606,Brain,0.027
4391,C5AR1,True,Eosinophils,Mesoderm,True,0.0,0.0140977,True,0.0,0.0302233,9606,Immune system,0.027
4392,C5AR1,True,Macrophages,Mesoderm,True,0.583333,0.0119497,True,0.543434,0.0133863,9606,Immune system,0.027
4393,CCR1,True,Neutrophils,Mesoderm,True,0.0,0.00534759,True,0.201365,0.010463,9606,Immune system,0.014
4394,CCR1,True,Platelets,Mesoderm,True,0.0,0.0053325,True,0.0,0.0140547,9606,Blood,0.014
4395,CCR1,True,Eosinophils,Mesoderm,True,0.0,0.00532581,True,0.0,0.0140529,9606,Immune system,0.014
4397,CD244,True,NK cells,Mesoderm,True,0.0,0.0,True,0.138298,0.00167839,9606,Immune system,0.002
4398,CD244,True,Eosinophils,Mesoderm,True,0.0,0.0,True,0.0,0.00250257,9606,Immune system,0.002
4399,PTGDR2,True,Eosinophils,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
4400,PTGDR2,True,T helper cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
4403,PGLYRP1,True,Microfold cells,Endoderm,True,0.0,0.0,True,0.0,0.0754572,9606,GI tract,0.062
4404,PGLYRP1,True,Eosinophils,Mesoderm,True,0.0,0.0,True,1.0,0.0753978,9606,Immune system,0.062
4405,EPX,True,Eosinophils,Mesoderm,True,0.0,0.0,True,1.0,6.41684e-05,9606,Immune system,0.0
4408,IL5,True,Eosinophils,Mesoderm,True,0.0,0.00626566,True,0.0,0.000834189,9606,Immune system,0.002
4409,IL5,True,T helper cells,Mesoderm,True,0.0,0.00626566,True,0.0,0.000834135,9606,Immune system,0.002
4410,IL5,True,Nuocytes,Mesoderm,True,0.0,0.00626566,True,0.3,0.000257152,9606,Immune system,0.002
4411,PRG2,True,Eosinophils,Mesoderm,True,0.0,0.00313283,True,1.0,0.00275924,9606,Immune system,0.003
4412,PRG3,True,Eosinophils,Mesoderm,True,0.0,0.0,True,1.0,0.000128337,9606,Immune system,0.0
4413,IKZF2,True,T regulatory cells,Mesoderm,True,0.0,0.000626566,True,1.0,0.0125136,9606,Immune system,0.011
4415,CCL5,True,Eosinophils,Mesoderm,True,0.0,0.0858396,True,0.0,0.0327259,9606,Immune system,0.042
4416,CCL5,True,Platelets,Mesoderm,True,1.0,0.0846926,True,0.0,0.0327301,9606,Blood,0.042
4417,CCL5,True,Macrophages,Mesoderm,True,0.0,0.0861635,True,0.109091,0.0302187,9606,Immune system,0.042
4418,CCL5,True,T cells,Mesoderm,True,0.347826,0.0632868,True,0.28972,0.0291458,9606,Immune system,0.042
4419,CCL5,True,NK cells,Mesoderm,True,0.891892,0.0667094,True,0.968085,0.027048,9606,Immune system,0.042
4420,CCL5,True,Gamma delta T cells,Mesoderm,True,0.986667,0.0641643,True,1.0,0.0321649,9606,Immune system,0.042
4421,CSF2,True,NK cells,Mesoderm,True,0.027027,0.00898012,True,0.0,0.000774643,9606,Immune system,0.002
4422,CSF2,True,Paneth cells,Endoderm,True,0.0,0.0093985,True,0.0,0.000773944,9606,GI tract,0.002
4423,CSF2,True,Eosinophils,Mesoderm,True,0.0,0.0093985,True,0.0,0.000770021,9606,Immune system,0.002
4425,IL5RA,True,Eosinophils,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
4426,TRIM71,True,Ependymal cells,Ectoderm,True,0.0,0.017263,True,0.0,0.0,9606,Brain,0.011
4427,USP18,True,Ependymal cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.001
4431,CELSR2,True,Ependymal cells,Ectoderm,True,0.0,0.0,True,0.02,0.023194,9606,Brain,0.019
4432,ENKUR,True,Ependymal cells,Ectoderm,True,1.0,0.0106717,True,0.84,0.0069323,9606,Brain,0.014
4447,CROCC,True,Ependymal cells,Ectoderm,True,0.0,0.0,True,0.38,0.000194363,9606,Brain,0.003
4452,MEIG1,True,Sertoli cells,Mesoderm,True,0.0,0.0140977,True,0.0263158,0.0195536,9606,Reproductive,0.018
4457,CALML4,True,Ependymal cells,Ectoderm,True,0.0,0.0,True,0.766667,0.0395854,9606,Brain,0.038
4461,PCP4L1,True,Smooth muscle cells,Mesoderm,True,0.0,0.0,True,0.735537,0.0499871,9606,Smooth muscle,0.044
4462,PCP4L1,True,Mast cells,Mesoderm,True,0.0,0.0,True,0.0263158,0.0553805,9606,Immune system,0.044
4464,PCP4L1,True,Ependymal cells,Ectoderm,True,0.0,0.0,True,0.78,0.0482669,9606,Brain,0.044
4469,RIIAD1,True,Radial glia cells,Ectoderm,True,0.0,0.0119048,True,0.0,0.0,9606,Brain,0.019
4471,RIIAD1,True,Ependymal cells,Ectoderm,True,0.166667,0.0116133,True,0.0,0.0,9606,Brain,0.019
4475,AK7,True,Ependymal cells,Ectoderm,True,0.5,0.00094162,True,0.6,0.00174927,9606,Brain,0.006
4477,STOML3,True,Ependymal cells,Ectoderm,True,0.166667,0.0,True,0.0,0.0,9606,Brain,0.004
4479,PLTP,True,Kupffer cells,Mesoderm,True,0.0,0.0260025,True,0.03125,0.0051437,9606,Liver,0.009
4480,PLTP,True,Ependymal cells,Ectoderm,True,0.166667,0.0257376,True,0.04,0.00485909,9606,Brain,0.009
4481,PLTP,True,Macrophages,Mesoderm,True,0.333333,0.0248428,True,0.0181818,0.00477137,9606,Immune system,0.009
4482,SSPOP,True,Ependymal cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.0
4483,EFNB3,True,Oligodendrocytes,Ectoderm,True,0.0,0.00252845,True,0.810992,0.0185996,9606,Brain,0.046
4484,EFNB3,True,Ependymal cells,Ectoderm,True,0.0,0.00251099,True,0.0333333,0.0567541,9606,Brain,0.046
4486,MYB,True,T cells,Mesoderm,True,0.0,0.0146308,True,0.242991,0.0253074,9606,Immune system,0.027
4487,MYB,True,Ependymal cells,Ectoderm,True,0.166667,0.0131827,True,0.246667,0.0261743,9606,Brain,0.027
4488,RFX2,True,Ependymal cells,Ectoderm,True,0.166667,0.017263,True,0.0,0.0,9606,Brain,0.004
4489,ZMYND10,True,Ependymal cells,Ectoderm,True,1.0,0.0235405,True,0.0,0.0,9606,Brain,0.009
4490,AK8,True,Ependymal cells,Ectoderm,True,0.0,0.00847458,True,0.0466667,0.00330418,9606,Brain,0.004
4491,CFAP44,True,Ependymal cells,Ectoderm,True,0.666667,0.00878845,True,0.593333,0.00149012,9606,Brain,0.007
4492,ERAS,True,Epiblast cells,Zygote,True,0.0,0.0,True,0.0,0.000192493,9606,Embryo,0.0
4493,CLDN6,True,Epiblast cells,Zygote,True,0.0,0.00626566,True,0.0,0.0192493,9606,Embryo,0.018
4494,CLDN7,True,Epiblast cells,Zygote,True,0.0,0.113722,True,0.0,0.0700032,9606,Embryo,0.079
4495,SLC35D3,True,Epiblast cells,Zygote,True,0.0,0.0,True,0.0,0.0,9606,Embryo,0.001
4496,CXCL12,True,Sertoli cells,Mesoderm,True,0.0,0.0269424,True,0.0,0.0816235,9606,Reproductive,0.07
4497,CXCL12,True,Osteoblasts,Mesoderm,True,0.0,0.0269424,True,0.540541,0.0803319,9606,Bone,0.07
4498,CXCL12,True,Epiblast cells,Zygote,True,0.0,0.0269424,True,0.0,0.0814244,9606,Embryo,0.07
4499,SOX11,True,Epiblast cells,Zygote,True,0.0,0.0604637,True,0.0,0.0,9606,Embryo,0.241
4500,CRMP1,True,Epiblast cells,Zygote,True,0.0,0.0219298,True,0.0,0.181264,9606,Embryo,0.149
4501,DPYSL5,True,Epiblast cells,Zygote,True,0.0,0.00438596,True,0.0,0.0682066,9606,Embryo,0.055
4502,INA,True,Epiblast cells,Zygote,True,0.0,0.0194236,True,0.0,0.118768,9606,Embryo,0.098
4503,MFAP2,True,Epiblast cells,Zygote,True,0.0,0.0056391,True,0.0,0.157267,9606,Embryo,0.126
4505,IL1R1,True,T regulatory cells,Mesoderm,True,0.0,0.0191103,True,0.0,0.00635308,9606,Immune system,0.008
4507,IL1R1,True,Glomus cells,,True,0.0,0.0191103,True,0.0,0.00635226,9606,,0.008
4509,KRT1,True,Keratinocytes,Mesoderm,True,0.0,0.00471402,True,0.0733945,0.00633239,9606,Skin,0.006
4518,ITGA1,True,Smooth muscle cells,Mesoderm,True,0.0952381,0.0223904,True,0.46281,0.0456544,9606,Smooth muscle,0.043
4522,SCNN1B,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.00313283,True,0.0,0.0,9606,Lungs,0.003
4523,SCNN1B,True,Principal cells,Mesoderm,True,0.0,0.00313283,True,0.0,0.0,9606,Kidney,0.003
4526,SCNN1G,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Lungs,0.002
4527,SCNN1G,True,Principal cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Kidney,0.002
4540,EXO1,True,Sebocytes,Mesoderm,True,0.0,0.00125313,True,0.0,0.00590311,9606,Skin,0.005
4541,FOXA1,True,Hepatocytes,Endoderm,True,0.027027,0.0104596,True,0.05,0.00611129,9606,Liver,0.008
4545,SFN,True,Keratinocytes,Mesoderm,True,0.5,0.0776241,True,0.0,0.0,9606,Skin,0.051
4547,KRT13,True,Epithelial cells,Mesoderm,True,0.0,0.00411653,True,0.0322581,0.00392182,9606,Epithelium,0.004
4552,SPRR1B,True,Keratinocytes,Mesoderm,True,0.3,0.00439975,True,0.0,0.0,9606,Skin,0.002
4555,TM4SF20,True,Paneth cells,Endoderm,True,0.0,0.00313283,True,0.0,0.0,9606,GI tract,0.019
4561,TSPAN1,True,Principal cells,Mesoderm,True,0.0,0.0654762,True,0.0,0.0,9606,Kidney,0.028
4564,GUCA2A,True,Paneth cells,Endoderm,True,0.0,0.0162907,True,0.725,0.0117381,9606,GI tract,0.015
4565,GUCA2A,True,Goblet cells,Endoderm,True,0.352941,0.0144882,True,0.935484,0.0135656,9606,GI tract,0.015
4567,DLX5,True,Interneurons,Ectoderm,True,0.0,0.0056391,True,0.0,0.0227302,9606,Brain,0.019
4570,ITPR2,True,Oligodendrocytes,Ectoderm,True,0.0,0.005689,True,0.155496,0.0109846,9606,Brain,0.016
4578,MECOM,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.0194236,True,0.03125,0.00938726,9606,Bone,0.011
4581,MSX1,True,Pericytes,Mesoderm,True,0.0,0.0248038,True,0.00413223,0.0133611,9606,Vasculature,0.015
4584,RNF128,True,Mast cells,Mesoderm,True,0.0,0.00157035,True,0.0,0.0,9606,Immune system,0.024
4585,ANLN,True,Oligodendrocytes,Ectoderm,True,0.857143,0.0129583,True,0.261394,0.0111193,9606,Brain,0.023
4598,CXCL10,True,Monocytes,Mesoderm,True,0.461538,0.00631712,True,1.0,0.00872802,9606,Immune system,0.009
4601,CCL20,True,Microfold cells,Endoderm,True,0.0,0.0260025,True,0.0,0.0008983,9606,GI tract,0.005
4603,CCL20,True,T cells,Mesoderm,True,0.0395257,0.0248384,True,0.0,0.000910806,9606,Immune system,0.005
4606,F5,True,Platelets,Mesoderm,True,0.0,0.00250941,True,0.666667,0.00269542,9606,Blood,0.003
4611,SPTSSB,True,Epsilon cells,Endoderm,True,0.0,0.00219298,True,0.0,0.0,9606,Pancreas,0.005
4614,IVL,True,Urothelial cells,Mesoderm,True,0.0,0.000313283,True,1.0,0.00141198,9606,Urinary bladder,0.001
4616,IVL,True,Keratinocytes,Mesoderm,True,0.1,0.0,True,0.0458716,0.00135694,9606,Skin,0.001
4619,AQP3,True,Hepatocytes,Endoderm,True,0.135135,0.0703645,True,0.0,0.0159537,9606,Liver,0.025
4620,AQP3,True,Keratinocytes,Mesoderm,True,0.6,0.0694532,True,0.798165,0.0104032,9606,Skin,0.025
4621,AQP3,True,Principal cells,Mesoderm,True,0.0,0.0711153,True,1.0,0.0154705,9606,Kidney,0.025
4622,AQP3,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0711153,True,0.0,0.0159475,9606,Lungs,0.025
4623,AQP3,True,Luminal epithelial cells,Ectoderm,True,0.866667,0.0673591,True,0.461538,0.0155407,9606,Mammary gland,0.025
4625,AQP3,True,Gamma (PP) cells,Endoderm,True,0.714286,0.0697017,True,0.0,0.0159127,9606,Pancreas,0.025
4627,OCLN,True,Epithelial cells,Mesoderm,True,0.0,0.000316656,True,0.0322581,0.0160087,9606,Epithelium,0.013
4628,OCLN,True,Sertoli cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.0160803,9606,Reproductive,0.013
4629,ANXA13,True,Epsilon cells,Endoderm,True,0.0,0.00156642,True,0.0,0.0153353,9606,Pancreas,0.013
4631,HMGCS2,True,Epsilon cells,Endoderm,True,0.0,0.0134712,True,0.0,0.0232275,9606,Pancreas,0.021
4632,OLFML3,True,Hepatic stellate cells,Endoderm,True,0.5,0.030721,True,0.0,0.0580761,9606,Liver,0.053
4633,OLFML3,True,Microglia,Ectoderm,True,0.0,0.031015,True,0.8,0.0365137,9606,Brain,0.053
4634,OLFML3,True,Epsilon cells,Endoderm,True,0.0,0.031015,True,0.0,0.0580687,9606,Pancreas,0.053
4635,ASGR1,True,Epsilon cells,Endoderm,True,0.0,0.0147243,True,0.0,0.00198909,9606,Pancreas,0.004
4636,ASGR1,True,Hepatocytes,Endoderm,True,0.351351,0.0107765,True,0.6,0.000450306,9606,Liver,0.004
4638,COX6A2,True,Epsilon cells,Endoderm,True,0.0,0.000313283,True,0.0,0.0130895,9606,Pancreas,0.011
4639,NPY1R,True,Epsilon cells,Endoderm,True,0.0,0.000313283,True,0.0,0.00288739,9606,Pancreas,0.002
4641,SLC7A9,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Pancreas,0.006
4642,GRAMD2A,True,Pulmonary alveolar type I cells,Endoderm,False,0.0,0.0,True,0.676471,0.000643045,9606,Lungs,0.002
4643,GRAMD2A,True,Epsilon cells,Endoderm,False,0.0,0.0,True,0.0,0.00211742,9606,Pancreas,0.002
4646,BHMT,True,Epsilon cells,Endoderm,True,0.0,0.00219298,True,0.0,0.00346487,9606,Pancreas,0.003
4648,OPRK1,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.000705807,9606,Pancreas,0.001
4649,PTGER4,True,Epsilon cells,Endoderm,True,0.0,0.0134712,True,0.0,0.00391402,9606,Pancreas,0.005
4650,EYA4,True,Epsilon cells,Endoderm,True,0.0,0.00156642,True,0.0,0.00237408,9606,Pancreas,0.002
4651,XYLB,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Pancreas,0.001
4652,ELOVL2,True,Epsilon cells,Endoderm,True,0.0,0.00093985,True,0.0,0.00295156,9606,Pancreas,0.003
4653,AFF3,True,Epsilon cells,Endoderm,True,0.0,0.00595238,True,0.0,0.00680141,9606,Pancreas,0.006
4654,CORIN,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.00102663,9606,Pancreas,0.001
4655,HRH2,True,Epsilon cells,Endoderm,True,0.0,0.0037594,True,0.0,6.41643e-05,9606,Pancreas,0.001
4656,CALCR,True,Epsilon cells,Endoderm,True,0.0,0.000313283,True,0.0,0.000384986,9606,Pancreas,0.0
4657,CALCR,True,Satellite cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.000385159,9606,Skeletal muscle,0.0
4658,SLC6A16,True,Epsilon cells,Endoderm,True,0.0,0.0178571,True,0.0,0.0,9606,Pancreas,0.004
4659,PCSK6,True,Fibroblasts,Mesoderm,True,0.0,0.0,True,0.108597,0.00561315,9606,Connective tissue,0.007
4661,PCSK6,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.00853385,9606,Pancreas,0.007
4662,ADAMTS6,True,Epsilon cells,Endoderm,True,0.0,0.00657895,True,0.0,0.0,9606,Pancreas,0.001
4663,COL22A1,True,Epsilon cells,Endoderm,True,0.0,0.0018797,True,0.0,0.00384986,9606,Pancreas,0.003
4664,FAM124A,True,Epsilon cells,Endoderm,True,0.0,0.0,True,0.0,0.00256657,9606,Pancreas,0.002
4665,COL12A1,True,Fibroblasts,Mesoderm,True,0.036036,0.00454398,True,0.230769,0.00633956,9606,Connective tissue,0.013
4666,COL12A1,True,Osteoblasts,Mesoderm,True,0.0,0.0056391,True,0.459459,0.0116414,9606,Bone,0.013
4667,COL12A1,True,Epsilon cells,Endoderm,True,0.0,0.0056391,True,0.0,0.0127045,9606,Pancreas,0.013
4669,CD109,True,Platelets,Mesoderm,True,0.0,0.00219573,True,0.0,0.00635348,9606,Blood,0.006
4670,CD109,True,Epsilon cells,Endoderm,True,0.0,0.00219298,True,0.0,0.00635226,9606,Pancreas,0.006
4671,THSD4,True,Epsilon cells,Endoderm,True,0.0,0.00689223,True,0.0,0.0,9606,Pancreas,0.004
4672,Q99N10,True,Epsilon cells,Endoderm,False,0.0,0.0,True,0.0,0.00725056,10090,Pancreas,0.006
4673,VTN,True,Meningeal cells,Ectoderm,True,0.0,0.00971178,True,0.0,0.0,9606,Brain,0.029
4674,VTN,True,Fibroblasts,Mesoderm,True,0.036036,0.00876339,True,0.0,0.0,9606,Connective tissue,0.029
4675,VTN,True,Pericytes,Mesoderm,True,0.0,0.00973312,True,0.0,0.0,9606,Vasculature,0.029
4676,VTN,True,Epsilon cells,Endoderm,True,0.0,0.00971178,True,0.0,0.0,9606,Pancreas,0.029
4677,APOH,True,Epsilon cells,Endoderm,True,0.0,0.00783208,True,0.0,0.00340071,9606,Pancreas,0.004
4678,APOH,True,Hepatocytes,Endoderm,True,0.594595,0.000950872,True,0.9,0.0010936,9606,Liver,0.004
4679,S100A6,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.659774,True,0.0,0.0,9606,Brain,0.317
4680,S100A6,True,Epsilon cells,Endoderm,True,0.0,0.659774,True,0.0,0.0,9606,Pancreas,0.317
4681,KRT8,True,Merkel cells,Mesoderm,True,0.0,0.211153,True,0.0,0.0931023,9606,Skin,0.12
4682,KRT8,True,Epsilon cells,Endoderm,True,0.0,0.211153,True,0.0,0.0931023,9606,Pancreas,0.12
4683,KRT8,True,Hepatoblasts,Endoderm,True,0.0,0.211153,True,0.0,0.0931023,9606,Liver,0.12
4684,KRT8,True,Luminal epithelial cells,Ectoderm,True,0.933333,0.207743,True,1.0,0.0923452,9606,Mammary gland,0.12
4685,KRT8,True,Mammary epithelial cells,Mesoderm,True,1.0,0.210658,True,1.0,0.0912948,9606,Mammary gland,0.12
4686,CGA,True,Erythroblasts,Mesoderm,True,0.0,0.00845865,True,0.0,0.00147578,9606,Blood,0.003
4689,KLF1,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.438596,0.0019861,True,0.240506,0.00280167,9606,Blood,0.009
4691,BPGM,True,Erythroblasts,Mesoderm,True,0.0,0.0460526,True,0.0,0.0692332,9606,Blood,0.063
4693,EPOR,True,Satellite glial cells,Ectoderm,True,0.0,0.0147243,True,0.0,0.00250241,9606,Brain,0.004
4694,EPOR,True,Megakaryocytes,Mesoderm,True,0.0,0.0147243,True,0.0,0.00250241,9606,Immune system,0.004
4695,EPOR,True,Erythroblasts,Mesoderm,True,0.0,0.0147243,True,0.0,0.00250241,9606,Blood,0.004
4696,IGBP1,True,Erythroblasts,Mesoderm,True,0.0,0.128759,True,0.0,0.0712223,9606,Blood,0.089
4697,TFR2,True,Hepatocytes,Endoderm,True,0.027027,0.00760697,True,0.0,0.0,9606,Liver,0.003
4698,TFR2,True,Erythroblasts,Mesoderm,True,0.0,0.00783208,True,0.0,0.0,9606,Blood,0.003
4699,GYPA,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.497076,0.000662032,True,0.49789,0.000651551,9606,Blood,0.011
4700,GYPA,True,Erythroblasts,Mesoderm,True,0.0,0.0272556,True,0.0,0.00821303,9606,Blood,0.011
4701,LMNB1,True,Erythroblasts,Mesoderm,True,0.0,0.037594,True,0.0,0.161052,9606,Blood,0.138
4702,LRP8,True,Neuroblasts,Ectoderm,True,0.0,0.00125313,True,0.0,0.0367685,9606,Brain,0.029
4703,LRP8,True,Erythroblasts,Mesoderm,True,0.0,0.00125313,True,0.0,0.0367661,9606,Blood,0.029
4704,GRSF1,True,Erythroblasts,Mesoderm,True,0.0,0.106516,True,0.0,0.0408726,9606,Blood,0.056
4705,USE1,True,Erythroblasts,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Blood,0.015
4706,CFP,True,Erythroblasts,Mesoderm,True,0.0,0.035401,True,0.0,0.034777,9606,Blood,0.035
4710,LMO2,True,Erythroblasts,Mesoderm,True,0.0,0.018797,True,0.0,0.0841835,9606,Blood,0.072
4711,GATA1,True,Megakaryocytes,Mesoderm,True,0.0,0.0178571,True,0.0,0.00590311,9606,Immune system,0.008
4712,GATA1,True,Sertoli cells,Mesoderm,True,0.0,0.0178571,True,0.0,0.00591754,9606,Reproductive,0.008
4713,GATA1,True,Erythroblasts,Mesoderm,True,0.0,0.0178571,True,0.0,0.00590311,9606,Blood,0.008
4714,TAL1,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.00657895,True,0.0,0.0,9606,Bone,0.004
4716,TAL1,True,Erythroblasts,Mesoderm,True,0.0,0.00657895,True,0.0,0.0,9606,Blood,0.004
4719,PIEZO1,True,Urothelial cells,Mesoderm,True,0.0,0.0162907,True,0.25,0.00821513,9606,Urinary bladder,0.01
4720,PIEZO1,True,Erythroblasts,Mesoderm,True,0.0,0.0162907,True,0.0,0.00827719,9606,Blood,0.01
4721,E9Q223,True,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.953587,0.141973,10090,Blood,0.124
4722,A8DUK4,True,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.953587,0.141973,10090,Blood,0.124
4723,ALAS2,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.842105,0.000662032,True,0.675106,0.00462601,9606,Blood,0.019
4732,THBS1,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0,0.0549487,True,0.0,0.0,9606,Blood,0.04
4733,THBS1,True,Platelets,Mesoderm,True,0.25,0.0517566,True,0.0,0.0,9606,Blood,0.04
4735,THBS1,True,Loop of Henle cells,Mesoderm,True,1.0,0.0517079,True,0.0,0.0,9606,Kidney,0.04
4744,NCOA4,True,Platelets,Mesoderm,True,1.0,0.0934755,True,0.0,0.00346554,9606,Blood,0.02
4750,SLC4A1,True,Intercalated cells,Mesoderm,True,0.0,0.0338346,True,0.0,0.0,9606,Kidney,0.009
4752,FOSB,True,Fibroblasts,Mesoderm,True,0.54955,0.189224,True,0.533937,0.101433,9606,Connective tissue,0.125
4755,EPB41,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0292398,0.00463423,True,0.43038,0.026062,9606,Blood,0.027
4764,Q91VB8,True,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.962025,0.0780558,10090,Blood,0.074
4766,KCNN4,True,Pyramidal cells,Ectoderm,True,0.0,0.0100251,True,0.0,0.0293891,9606,Brain,0.027
4768,KCNN4,True,Paneth cells,Endoderm,True,0.0,0.0100251,True,0.125,0.0288939,9606,GI tract,0.027
4777,RHD,True,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.251462,0.0,True,0.0,0.0,9606,Blood,0.006
4778,Q9Z0S4,True,Erythroid-like and erythroid precursor cells,Mesoderm,False,0.0,0.0,True,0.227848,0.00013031,10090,Blood,0.003
